author,published_at,updated_at,like_count,text
@EERIEBANDANA,2024-02-21T02:39:38Z,2024-02-21T02:39:38Z,1,Or you coukd be jesus and be angela md a demon and aave those and heal those and choose those who pay Cesar&#39;s
@SagnikPal-ou2sv,2024-02-09T12:41:10Z,2024-02-09T12:41:10Z,1,We want cody 😂😂😂 just kidding
@broken_heart_quotes__,2024-02-08T12:59:27Z,2024-02-08T12:59:27Z,1,Name the movie please..
@annacooksey7276,2024-02-08T03:36:45Z,2024-02-08T03:36:45Z,2,"I just saw this. I came away with, why doesn&#39;t Dr. Fate get his own movie?? He was amazing!"
@SalvadorNieto-u5l,2024-02-07T09:49:13Z,2024-02-07T09:49:13Z,1,The Rock messed up because he tried to be the good guy and b a d guy do it gave his character no debt. And he should been more himself like in other movies he was ti serious a d that side thing with eagle man was kinda stupid tbh. And he let other people take control in situations were he should&#39;ve ran things made him seem not blackdam like
@Michael-fd1yo,2024-02-01T14:38:57Z,2024-02-01T14:38:57Z,3,Just watched it on Netflix. Seems like there was a template on how to make super hero movies and they just went through checking all the boxes. That left no room for freedom or creativity resulting in a generic predictable movie. Too bad because the characters themselves seem promising.
@chengfu7063,2024-01-31T16:45:57Z,2024-01-31T16:45:57Z,1,The Rock could have been a better Shazam
@Kawaljeetsinghtalwad,2024-01-24T06:47:54Z,2024-01-24T06:47:54Z,1,32 million people watched the trailor but not the movie 😂😂
@guillermo3822,2024-01-21T23:39:10Z,2024-01-21T23:39:10Z,0,Hola
@MortenMortensen223,2024-01-19T19:06:55Z,2024-01-19T19:06:55Z,0,"Nice film :) but the fastest man in this movie is not Black Adam but the villain who can shoot a gun, drop the gun and put in the crown before adam gets to him :) But it is still a very god film"
@urbnctrl,2024-01-18T21:21:15Z,2024-01-18T21:21:15Z,1,THIS MOVIE WAS A GREAT DC MOVIE.
@ahsanameer1308,2024-01-10T20:25:27Z,2024-01-10T20:25:27Z,1,Sasti copy marvel ki
@broomracingromain,2024-01-10T20:15:32Z,2024-01-10T20:15:32Z,1,maybe if not black adam sequel but in superman /shazam! : return of black adam ..... with black adam goes to metrpoolis to seek the newsreporter who resembles hs shazam and and when finds out knot true shazam he uses he new ability he gained from beofre he arrived previously back to earth in first movie ..... and he find myustic aura in billy and ... reson they fight casue he disagree ... i gotta check animated  casue simiar to that but expolring diffently
@elmaskartal3483,2024-01-10T15:32:13Z,2024-01-10T15:32:13Z,0,BLACK ADAM muhteşem bir başyapıt her sahnesi muhteşem bir film 👏👏👏👏👏👏👏👏
@DerekWLF,2024-01-10T13:43:48Z,2024-01-10T13:43:48Z,0,Bilim kurgu ve intikam temasını işleyen sayılı kalitedeki filmlerden
@uzay2365,2024-01-10T12:23:44Z,2024-01-10T12:23:44Z,0,Film mükemmeldi özellikle son sahnesi harikaydı
@omeruzcan611,2024-01-10T12:18:43Z,2024-01-10T12:18:43Z,0,😂❤ süper
@serkanakdag1553,2024-01-10T10:36:10Z,2024-01-10T10:36:10Z,0,Harika aksiyon filmi bence serisi devam etmeli
@bunyamincomert996,2024-01-10T10:31:48Z,2024-01-10T10:31:48Z,0,Harika filim izlenmeye değer sidetle tavsiye ediyorum..
@namiqmmdov7805,2024-01-10T09:39:16Z,2024-01-10T09:39:16Z,0,Cok guzel film
@sahanbiyenc980,2024-01-10T09:34:56Z,2024-01-10T09:34:56Z,0,Bu adamın filmleri bir başka oluyor
@volkanseven5182,2024-01-10T09:22:13Z,2024-01-10T09:22:13Z,0,Cok guzel beğendim
@omertas2028,2024-01-10T09:12:56Z,2024-01-10T09:12:56Z,0,❤
@muratozdemir8029,2024-01-10T09:07:05Z,2024-01-10T09:07:05Z,0,izlediğim en iyi süper kahraman filmi .keşke devamınada çekseler ❤🎉❤🎉
@muratozdemir8029,2024-01-10T09:05:01Z,2024-01-10T09:05:01Z,0,izlediğim en iyi süper kahraman filmiydi.benimle birlikte izleyen herkes aynı fikirde  keşke devamınıda çekseler ❤❤❤❤
@ahmetcanklc3972,2024-01-10T08:24:24Z,2024-01-10T08:24:24Z,0,İşte çok güzel bir film emeklilere teşekkürler bence herkes izlemeli böyle güzel filmler öne çıkmadı
@fahriyeiskender4099,2024-01-10T07:22:47Z,2024-01-10T07:22:47Z,0,Oldukça güzel bir film değerlendirilir
@yishaidabeast,2024-01-09T19:51:17Z,2024-01-09T19:51:17Z,0,🗿🗿🗿
@zamanc3548,2024-01-09T18:52:39Z,2024-01-09T18:52:39Z,0,Güzel bir sinema filmi izlemenizi tavsiye ederim
@الوطنالعربي-ض6ز,2024-01-09T18:30:17Z,2024-01-09T18:30:17Z,0,"Sizi başka bir dünyaya götüren çılgın filmler, çok güzel"
@umidatosun2805,2024-01-09T18:12:08Z,2024-01-09T18:12:08Z,0,Süper sinema muhteşem yapımcılık 👍 harika keyfle izlenecek filim 🎉👍⭐✨⭐💯⭐✨
@rzadersim4713,2024-01-09T18:01:02Z,2024-01-09T18:01:02Z,0,Efsane bir film tavsiye ederim mutlaka izleyin
@melekcubukcu2472,2024-01-09T17:51:42Z,2024-01-09T17:51:42Z,0,Black adama  hayranim
@umitseyit58,2024-01-09T17:33:44Z,2024-01-09T17:33:44Z,0,"Çok heyecanlı ve anlamlı bi film, izlerken insanın nefesi kesiliyor"
@cemakinci8747,2024-01-09T17:32:06Z,2024-01-09T17:32:06Z,0,Harika bir bilim kurgu black adam 10 üzerinden 10 yıldız tam bir efsane bilim-kurgu severlere tavsiyemdir
@omerulugtekin2574,2024-01-09T17:30:47Z,2024-01-09T17:30:47Z,0,Ya arkadaşlar bu adamlar bu işi nasıl yapıyor mükemmel ötesi Bir film
@sametisikli2229,2024-01-09T17:16:36Z,2024-01-09T17:16:36Z,0,Çok güzel çok beğendim çok başarılı
@selcuktasdogen2595,2024-01-09T17:15:31Z,2024-01-09T17:15:31Z,0,Efsane bir film müthiş kadro kesinlikle izleyin
@kenandogan3621,2024-01-09T17:13:01Z,2024-01-09T17:13:01Z,0,Ben bu adama bayılıyorum dilimleri cok güzel
@NazlıElbir-c7m,2024-01-09T17:12:39Z,2024-01-09T17:12:39Z,0,I love Black Adam’s energy.Can’t wait to see him face of against Superman
@halilayol6100,2024-01-09T17:11:37Z,2024-01-09T17:11:37Z,0,Bilim kurgu aksiyon heyecan hepsi bir arada ❤❤❤🎉🎉🎉
@igne_oyam_34_58,2024-01-09T17:08:58Z,2024-01-09T17:08:58Z,0,Pierce Brosnanın bu filmde yer alması harika
@MEHMETATINÇ-s2b,2024-01-09T17:08:44Z,2024-01-09T17:08:44Z,0,çok sevdiğim oyuncunun aksiyon dolu macerası bizi bekliyor
@fahrizorlu,2024-01-09T17:07:23Z,2024-01-09T17:07:23Z,0,Yeni süper kahraman çıktı mükemmel bir flim bence çok yakışmış bu filme dwayne johnson
@fratdurgutluoglu3962,2024-01-09T17:05:12Z,2024-01-09T17:05:12Z,0,Sabırsızlikla bekliyorum. İzlenmeye değer bir film oyuncu kadrosu da süper
@rifatcakirmemleket37,2024-01-09T17:04:35Z,2024-01-09T17:04:35Z,0,Böyle bir güce sahip olmak mı iyi olmamak mı?
@hayrettintop9843,2024-01-09T17:03:53Z,2024-01-09T17:03:53Z,0,İnanılmaz bir film izlemekten sıkılmak mümkün değil. Siyahlı gönderdi dersin 😂
@Blablablaq1,2024-01-09T17:03:28Z,2024-01-09T17:03:28Z,0,"Bu gerçekten şimdiye kadarki en iyi DC filmi. Harikaydı, inanılmaz keyif aldım. Herkese tavsiye ederim."
@aresduman3061,2024-01-09T17:02:47Z,2024-01-09T17:02:47Z,0,Gerçekten çok güzel başarılı bir yapım 👌👌👌
@dijvarogur2254,2024-01-09T17:02:43Z,2024-01-09T17:02:43Z,0,İşte bu yüzden dc evreni en iyisi mükkemmel bir film
@mikailkucukkus9084,2024-01-09T17:02:42Z,2024-01-09T17:02:42Z,0,Cok guzel bi fillm
@bulentyay7946,2024-01-09T17:02:33Z,2024-01-09T17:02:33Z,0,Sinama. Soktorunun en harika filimi   Filim  oyunculariyle mukenmel  olmus en sevdigim filim diye  bilirim. 10 yildiz hak ediyor hakkini veriyolar filimin
@selinkayabas4233,2024-01-09T17:02:17Z,2024-01-09T17:02:17Z,0,Bu filme bayılıyorum oyuncular bir harika şahsen
@SekerAsutay,2024-01-09T17:02:16Z,2024-01-09T17:02:16Z,0,Oooooooo çok ilginccc😂
@serhatk1907,2024-01-09T17:02:15Z,2024-01-09T17:02:15Z,0,Wooowww muhteşem görsel ve efecktler. Kaçırılmaz izlenirrr
@BUNYAMINGuler-ru4sl,2024-01-09T17:02:07Z,2024-01-09T17:02:07Z,0,Bilim kurgu olarak çok güzel olmuş
@erkanyasar6045,2024-01-09T17:02:02Z,2024-01-09T17:02:02Z,1,Very good film ... 😂😂🎉
@hasimyalcin681,2024-01-09T17:01:53Z,2024-01-09T17:01:53Z,0,Harika
@beratcetin9536,2024-01-09T17:01:31Z,2024-01-09T17:01:31Z,0,süper bir film yapımcısını tebrik ederim
@syaddadalfaris4928,2024-01-09T17:01:05Z,2024-01-09T17:01:05Z,0,I always love every The Rock Movies🤩🤩🤩🔥🔥🔥
@brottd2126,2024-01-09T17:00:25Z,2024-01-09T17:00:25Z,0,Şiddetle tavsiye ederim fragman böyleyse filmi siz düşünün mükemmel ötesi 👌
@rehautkuacik,2024-01-09T17:00:25Z,2024-01-09T17:00:25Z,0,Bu kadar ilginç olması muhtemelmi
@UmutBayat-bv5ze,2024-01-09T17:00:00Z,2024-01-09T17:00:00Z,0,Yılın en iyisi bu olabilirdi 👌
@3starskiwi,2024-01-02T17:57:29Z,2024-01-02T17:57:29Z,0,Black Adam has an American accent? Whattttt?😅😅😅
@loveindiajaipur4273,2023-12-30T12:59:06Z,2023-12-30T12:59:06Z,1,Gives Goosebumps.. la la la la 🔥🔥🔥
@MichaelPait-w6r,2023-12-28T18:46:20Z,2023-12-28T18:46:20Z,0,well end whatever!! |/:).
@MichaelPait-w6r,2023-12-28T18:46:03Z,2023-12-28T18:46:03Z,0,a little bit!! |/:).
@MichaelPait-w6r,2023-12-28T18:45:52Z,2023-12-28T18:45:52Z,0,Doom!! |/:).
@DeuteronomyKnowles,2023-12-27T20:07:24Z,2023-12-27T20:07:24Z,0,"This guy is like the William “Rick Ross” Roberts of movies. Horrible actor, but because of connections, he’s allowed to last longer than most people in the industry."
@erwinmanrique2934,2023-12-24T22:56:20Z,2023-12-24T22:56:20Z,0,How come he didn&#39;t save Hawaii😂😅😂😅
@AutomaticSnake,2023-12-23T16:32:40Z,2023-12-23T16:32:40Z,0,Modern day junk
@SagarMagar-m2y,2023-12-22T17:20:24Z,2023-12-22T17:20:24Z,0,"<a href=""http://my.best.acter.and.wwe.chipion.chip.the.rock.love.you.iam.farm.nepal.you.like/"">My.best.acter.and.wwe.chipion.chip.the.rock.love.you.iam.farm.nepal.you.like</a>"
@SagarMagar-m2y,2023-12-22T17:19:15Z,2023-12-22T17:19:15Z,0,Super star.and.hend.some.
@SagarMagar-m2y,2023-12-22T17:18:33Z,2023-12-22T17:18:33Z,0,My.rock.wwe.chimpion.
@mmoney9362,2023-12-22T13:07:21Z,2023-12-22T13:07:21Z,0,"Good enough to watch, not good enough to watch again."
@andreeagorcsa1812,2023-12-22T10:04:53Z,2023-12-22T10:04:53Z,0,Dr. Fate &lt;3
@frozencowboy6552,2023-12-20T08:31:18Z,2023-12-20T08:31:18Z,0,Well they really ruined hawk man
@MiguelSerrano-jr9pd,2023-12-18T03:53:55Z,2023-12-18T03:53:55Z,0,😃👋🏻👋🏻👋🏻☝️☝️☝️👍🏻😃👍🏻☝️☝️🥹👍🏻
@seanpera9499,2023-12-17T20:06:52Z,2023-12-17T20:06:52Z,1,I’m ONLY seeing Aquaman because Black Adam got me hyped for DC with my Marvel slow roll boredom
@MhmedAlhasysy,2023-12-15T09:49:46Z,2023-12-15T09:49:46Z,0,ممتاز
@ملكةالطيبللعودوالبخور,2023-12-15T09:37:44Z,2023-12-15T09:37:44Z,1,جميل
@citizenjournalist838,2023-12-15T01:02:01Z,2023-12-15T01:02:01Z,0,"<a href=""http://www.youtube.com/results?search_query=%23isro"">#isro</a>"
@MegaBabyjordan23,2023-12-15T00:15:40Z,2023-12-15T00:15:40Z,0,Much cleaner thy kind that breed and perform thy Slave Master&#39;s religious bidding when spellcasted by satanic religious commandments. Much better the new that spread curses like pandemics with the temptations of making satanic religious eternal damned seductress harlots in whom embrace thine phallus.
@PauletteErickson-nj5bu,2023-12-14T21:09:02Z,2023-12-14T21:09:02Z,0,بسم الله الرحمن الرحيم قل هو الله أحد الله الصمد  لم يلد و لم يولد و لم يكن له  كفوا أحد
@احمدشرف-غ8ل,2023-12-14T17:32:24Z,2023-12-14T17:32:24Z,0,🎉
@billm5555,2023-12-12T23:09:54Z,2023-12-12T23:09:54Z,4,This movie was so much better than I expected
@SuperBoy-ps9dz,2023-12-12T17:32:53Z,2023-12-12T17:32:53Z,0,Black Adam is just like Deadpool + Shazam
@jenniferrowell7351,2023-12-11T03:57:08Z,2023-12-11T03:57:08Z,5,I don&#39;t care what everyone else said<br>This movie is amazing!
@magicpyroninja,2023-12-10T22:07:34Z,2023-12-10T22:07:34Z,0,The Rock&#39;s head on somebody else&#39;s body way too obvious
@OvidioGuzman-r6p,2023-12-07T07:54:50Z,2023-12-07T07:54:50Z,1,Lame.
@SrhKane,2023-12-07T01:29:51Z,2023-12-07T01:30:45Z,9,This is truly the best DC movie ever. Black Adam is one of those movies how I remember the opening day at the theater wearing the Batman shirt to symbolize the movie and the DC logo cover to the movie itself that Batman is part of DC and makes no appearance in the movie.
@Jerrymc1975,2023-12-04T01:43:01Z,2023-12-04T01:43:01Z,0,This movie was absolutely awful and satanic. It’s the new norm.
@AlexandruGancescu,2023-11-27T20:08:36Z,2023-11-27T20:08:36Z,0,Muzica pare a fi Moldovenească alocuri 😃😀
@davidwayne4490,2023-11-27T14:36:59Z,2023-11-27T14:36:59Z,2,"Best superhero Movie since Avengers Ultimato.  Good structure , narrative, well done CGI , good action scenes.  Spiderman 3 was good but rely too much on nostalgia. Ok a shame this story will not be followed. A waste of a good oportunity."
@maulanasalahudinchan8497,2023-11-27T14:36:40Z,2023-11-27T14:36:40Z,0,Black Adam...be back to your Wife in Jeddah ...it&#39;s Eve Tomb .... . Good luck .
@em20245,2023-11-24T23:45:14Z,2023-11-24T23:45:14Z,0,This movie had so much potential. First mistake was the Rock. Second was the writing. DC just can’t seem to get the magic
@kml1669,2023-11-23T19:30:40Z,2023-11-23T19:30:40Z,0,Absolutely love this movie ❤
@TaniaMutoro,2023-11-20T20:48:41Z,2023-11-20T20:48:41Z,1,Eagerly waiting for Black Adam 2
@rameezmastan57,2023-11-15T03:46:03Z,2023-11-15T03:46:03Z,0,Great body building .Great body building icon of the world .Most talented celebrity .my best wishes and support for this great actor .From Mr Rameez mastan
@rameezmastan57,2023-11-15T03:45:04Z,2023-11-15T03:45:04Z,0,The greatest actor in the world .
@RafiIslam03,2023-11-03T17:35:36Z,2023-11-03T17:35:36Z,0,Best
@janncoons7445,2023-11-02T18:41:48Z,2023-11-02T18:41:48Z,2,Oh my God exclamation point every time I watch this movie I pray that someday a Black Adam comes to Earth.  It amazes me that we call mankind the superior species on the Earth. They just keep shooting their bullets and their missiles at him and he just keeps wiping them out. And we think we&#39;re the ones with the brains😂😂 really puts things in perspective
@abdulgaffoorsungay5415,2023-10-27T20:45:19Z,2023-10-27T20:45:19Z,0,"The premise of Black Adam is basically whats happening in Palestine and Israel. <br><br>Black Adam is Hamas (liberating an oppressed people by all means) <br><br>Intergang is Israel oppressing a people.<br><br>People of khandaq is Palestinians with no hope, safety and oppressed. <br><br>&quot;Justice league&quot; is the &quot;West&quot; <br>(Wants to bring people to justice but allowing the humanitarian crisis to continue)"
@user-dr2yz8um3d,2023-10-22T00:55:13Z,2023-10-22T00:55:13Z,1,"Low and behold, the movie is 1 year old!!!<br><br>My most hyped up movie of the fall<br>Not as bad as many are making it <br>Violent but funny, exciting, opens more of the DCEU<br>Dwayne Johnson has a lot of charisma and Sarah Shahi and especially Pierce Brosnan as Dr. Fate <br>The team called the Justice Society of America is fun even if not all the members are fleshed out <br>Plus the action scenes are amazing and the plot is easy to follow despite a lot of slo mo and exposition next to the flashbacks <br>Great cameo too from a familiar actor from a previous film <br>A very weak villain though as you&#39;d expect <br>Says a lot about having a champion in a 3rd world country as far as representation, diplomacy, heroism, choosing to be a destroyer or savior, being worthy of god like powers or not, being up to fate to decide our outcome <br>15 years of Johnson playing this character was worth the wait, this is one of my favorite DC comic book characters now"
@JoseEduardoCiprianoArteaga,2023-10-21T21:10:51Z,2023-10-21T21:10:51Z,0,Tarea 20
@FatimaIbrahim-j4h,2023-10-21T09:32:12Z,2023-10-21T09:32:12Z,2,It’s amazing
@mica1k,2023-10-20T20:00:15Z,2023-10-20T20:00:15Z,0,5/10. too much demonic content.
@yoadrianentertainment,2023-10-16T05:55:15Z,2023-10-16T05:55:15Z,0,This Reminds Me of Judge Dredd❤
@Padr1n0,2023-10-08T11:24:54Z,2023-10-08T11:24:54Z,0,Doar eu aud muzica fetelor de la capana pe fundal? 😂😂😂
@pattyveterans,2023-10-06T21:06:43Z,2023-10-06T21:06:43Z,0,&quot;Nothing but heartache&quot;<br>Bro looks like Boris Zaharyas
@akshayupadhye4241,2023-10-05T12:02:02Z,2023-10-05T12:02:02Z,0,❤ADAM❤
@SevenDeMagnus,2023-10-05T09:07:57Z,2023-10-05T09:07:57Z,0,"Justice Society, I guess somehoe they&#39;ll meat with the Justice Leageu before 2029 hopefully.<br><br>God bless."
@caitlinsoliman1658,2023-10-05T07:48:20Z,2023-10-05T07:48:20Z,0,"Look up fallen angels ans the watchers...also, satan fell like lightning. Peep how they&#39;re using the lightning symbol."
@jaychapmanisagreathero2385,2023-10-04T01:14:14Z,2023-10-04T01:14:14Z,0,"<a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=35"">0:35</a>"
@jaychapmanisagreathero2385,2023-10-04T01:13:49Z,2023-10-04T01:13:49Z,0,"<a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=39"">0:39</a>"
@itznobita998,2023-10-03T07:07:37Z,2023-10-03T07:07:37Z,0,Why movei name
@aadityvishwkrm,2023-10-01T04:44:02Z,2023-10-01T04:44:02Z,0,The Rock: बादशाह ए पीर
@stryvia_,2023-09-30T09:02:39Z,2023-09-30T09:02:39Z,1,"If you liked Black Adam , check these out:<br>1. Underworld: Evolution (2006 film)<br>2. Trollhunters: Rise of the Titans (2021 film)<br>3. 10,000 BC (2008 film)<br>4. I, Frankenstein (2014 film)<br>5. Hammer of the Gods (2013 film)<br>...<br>Visit Stryvia to find your next favourite!"
@gamerclash5560,2023-09-27T23:23:48Z,2023-09-27T23:23:48Z,2,Underrated
@sudilos1172,2023-09-26T02:15:46Z,2023-09-26T04:34:22Z,0,"The writing on this is SOOOOOOOO Terrible! The opening UGH! &quot;The worlds first kingdom.&quot; and it&#39;s first ARMY? Why would it even need an Army? And they of course yes. Metal weapons, swords. Not clubs, or spears.   The evil King stole the kingdom. But no he needs a crown. And then he enslaves all of his people. But he forces them to mine. But they&#39;ve never found any of the material to know that they won&#39;t actually get a reward. Urghhh.  Also idk if it&#39;s my side monitor or not, but the frame rate when the scenes pan are dizzying. Other movies don&#39;t do that thou. Shrugs.<br>  Update: Watched the whole thing on my main tv now. I really loved it! Just remember, the whole anti-hero dark hero dark knight bs is just another way to get you to accept evil/darkness/bad guys in the role of your Heros.  They&#39;re bad not because they&#39;re badass. They&#39;re bad because like in real life. They&#39;d just let you be crushed by a stone, and not actually move to save you at the last second."
@Funnyfresh420,2023-09-23T22:31:35Z,2023-09-23T22:57:16Z,0,"What is hollywoods obsession with deleting all red head characters... Little Mermaid, little orphan annie, the girl from a wrinkle in time and now cyclone... could have been such a good movie if it werent infested with affirmative action"
@johntomasik1555,2023-09-22T01:23:04Z,2023-09-22T01:23:04Z,2,"Sometimes you run across a movie that you think is going to be mediocre or stupid, but then it turns out to be great.  This isn&#39;t one of those times.  Lame, at best."
@tropical_maser7jwg861,2023-09-21T02:45:48Z,2023-09-21T02:45:47Z,0,Rip black Adam
@ScriptYCodexLoveYT,2023-09-17T13:23:25Z,2023-09-17T13:23:25Z,0,"<a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=72"">1:12</a> kick Get out Look the rock 😂😂laugh stop"
